x,y,u,v,p,area
0.9390000000000001,0.177,0.956,-0.00119,0.16699999999999998,0.019801980198019802
0.096,0.39899999999999997,0.17,0.0086,2.34,0.019801980198019802
1.09,0.171,0.955,-0.00424,0.00999,0.019801980198019802
0.16,0.0,0.0,0.0,2.08,0.019801980198019802
0.278,0.11,0.961,0.29100000000000004,0.9059999999999999,0.019801980198019802
0.922,0.348,0.529,-0.00183,0.18600000000000003,0.019801980198019802
0.6629999999999999,0.29,0.826,0.0007,0.449,0.019801980198019802
0.391,0.0315,0.402,0.0263,0.7490000000000001,0.019801980198019802
0.5660000000000001,0.39399999999999996,0.16,-0.000557,0.536,0.019801980198019802
0.48200000000000004,0.217,0.897,-0.0376,0.6709999999999999,0.019801980198019802
1.09,0.00502,0.0524,0.00139,0.00996,0.019801980198019802
0.23600000000000002,0.396,0.363,-0.0034799999999999996,1.39,0.019801980198019802
0.631,0.336,0.61,-0.000797,0.478,0.019801980198019802
0.775,0.35600000000000004,0.47600000000000003,0.000446,0.335,0.019801980198019802
0.67,0.33,0.643,0.00159,0.44,0.019801980198019802
0.5539999999999999,0.154,0.912,0.00456,0.57,0.019801980198019802
0.713,0.107,0.7859999999999999,-0.0015400000000000001,0.401,0.019801980198019802
0.142,0.0901,1.04,-0.35,2.13,0.019801980198019802
0.835,0.24600000000000002,0.932,-1.93e-05,0.273,0.019801980198019802
0.344,0.14300000000000002,0.7090000000000001,0.223,0.84,0.019801980198019802
0.54,0.239,0.9329999999999999,-0.0319,0.589,0.019801980198019802
0.7020000000000001,0.22,0.958,0.000641,0.41,0.019801980198019802
1.03,0.26899999999999996,0.889,-0.006509999999999999,0.0743,0.019801980198019802
0.768,0.228,0.951,0.00221,0.342,0.019801980198019802
0.893,0.289,0.8320000000000001,-0.00285,0.215,0.019801980198019802
0.9259999999999999,0.358,0.45899999999999996,-0.0015,0.182,0.019801980198019802
1.08,0.223,0.965,-0.00599,0.021,0.019801980198019802
0.649,0.396,0.134,9.39e-05,0.46,0.019801980198019802
1.01,0.0716,0.6,-0.0015199999999999999,0.094,0.019801980198019802
0.7759999999999999,0.307,0.759,0.00133,0.33299999999999996,0.019801980198019802
0.16399999999999998,0.396,0.325,0.0119,1.98,0.019801980198019802
0.677,0.0584,0.514,-0.0018,0.43700000000000006,0.019801980198019802
0.723,0.16699999999999998,0.941,2.49e-05,0.389,0.019801980198019802
0.7490000000000001,0.307,0.758,0.00215,0.361,0.019801980198019802
1.07,0.0,0.0,0.0,0.0346,0.019801980198019802
0.373,0.0783,0.8079999999999999,0.138,0.8079999999999999,0.019801980198019802
1.08,0.0534,0.48200000000000004,-0.00857,0.0165,0.019801980198019802
0.467,0.35,0.58,-0.0376,0.652,0.019801980198019802
0.0369,0.299,0.8059999999999999,0.128,2.52,0.019801980198019802
0.35,0.156,0.654,0.182,0.835,0.019801980198019802
0.935,0.21899999999999997,0.963,-0.00257,0.17300000000000001,0.019801980198019802
0.218,0.0566,1.1,0.0004940000000000001,1.47,0.019801980198019802
0.586,0.272,0.883,-0.016,0.53,0.019801980198019802
0.81,0.0205,0.203,0.00011200000000000001,0.3,0.019801980198019802
0.0605,0.158,0.8640000000000001,-0.153,2.76,0.019801980198019802
0.621,0.0796,0.65,-0.00151,0.49200000000000005,0.019801980198019802
0.0651,0.261,0.882,0.235,2.65,0.019801980198019802
0.489,0.359,0.496,-0.0221,0.622,0.019801980198019802
0.953,0.298,0.7979999999999999,-0.00425,0.154,0.019801980198019802
0.0608,0.1,0.7809999999999999,-0.184,2.54,0.019801980198019802
0.479,0.156,0.8759999999999999,0.0354,0.669,0.019801980198019802
0.379,0.263,0.8140000000000001,-0.18899999999999997,0.812,0.019801980198019802
1.08,0.14300000000000002,0.903,-0.00314,0.0227,0.019801980198019802
0.7809999999999999,0.331,0.643,0.0008060000000000001,0.32899999999999996,0.019801980198019802
0.28600000000000003,0.20800000000000002,0.16699999999999998,-0.0424,0.6859999999999999,0.019801980198019802
0.18899999999999997,0.13,0.8270000000000001,-0.162,1.33,0.019801980198019802
0.083,0.39799999999999996,0.159,0.00787,2.37,0.019801980198019802
1.02,0.272,0.882,-0.0063,0.0841,0.019801980198019802
0.132,0.088,0.983,-0.337,2.21,0.019801980198019802
0.0133,0.0374,0.335,-0.008759999999999999,2.5,0.019801980198019802
0.43,0.106,0.8079999999999999,0.098,0.722,0.019801980198019802
0.8,0.136,0.882,0.0028399999999999996,0.309,0.019801980198019802
0.735,0.21,0.961,0.00165,0.375,0.019801980198019802
0.146,0.204,0.0246,0.0287,3.6,0.019801980198019802
0.28600000000000003,0.192,0.165,0.0562,0.688,0.019801980198019802
0.24600000000000002,0.276,0.841,-0.233,0.7879999999999999,0.019801980198019802
0.0825,0.201,0.735,0.0223,2.93,0.019801980198019802
1.03,0.29600000000000004,0.802,-0.006490000000000001,0.0759,0.019801980198019802
0.45899999999999996,0.231,0.873,-0.0649,0.7040000000000001,0.019801980198019802
0.7659999999999999,0.188,0.9590000000000001,0.00198,0.345,0.019801980198019802
0.431,0.377,0.384,-0.0199,0.69,0.019801980198019802
0.43799999999999994,0.0596,0.588,0.0445,0.69,0.019801980198019802
0.075,0.4,0.129,0.00562,2.39,0.019801980198019802
0.0579,0.153,0.87,-0.158,2.74,0.019801980198019802
0.489,0.265,0.893,-0.0698,0.65,0.019801980198019802
1.04,0.0916,0.713,-0.0033799999999999998,0.0625,0.019801980198019802
1.03,0.41,0.0,0.0,0.0797,0.019801980198019802
0.535,0.38799999999999996,0.22399999999999998,-0.00235,0.5660000000000001,0.019801980198019802
0.879,0.23600000000000002,0.9470000000000001,-0.0011099999999999999,0.22899999999999998,0.019801980198019802
0.521,0.018,0.182,0.00134,0.586,0.019801980198019802
0.255,0.125,0.821,0.275,0.823,0.019801980198019802
0.816,0.174,0.9490000000000001,0.00285,0.292,0.019801980198019802
0.6970000000000001,0.263,0.9009999999999999,0.0018100000000000002,0.414,0.019801980198019802
0.192,0.0472,0.97,-0.0607,1.73,0.019801980198019802
0.0595,0.0714,0.644,-0.124,2.48,0.019801980198019802
0.619,0.32799999999999996,0.6559999999999999,-0.0025800000000000003,0.49,0.019801980198019802
0.38,0.322,0.879,-0.156,0.802,0.019801980198019802
0.713,0.22399999999999998,0.955,0.0012,0.39799999999999996,0.019801980198019802
0.33799999999999997,0.303,0.966,-0.247,0.871,0.019801980198019802
0.48100000000000004,0.263,0.892,-0.0755,0.662,0.019801980198019802
0.38799999999999996,0.129,0.815,0.163,0.795,0.019801980198019802
0.573,0.0342,0.32299999999999995,0.000824,0.537,0.019801980198019802
0.126,0.192,0.28600000000000003,-0.0972,3.23,0.019801980198019802
0.6709999999999999,0.14400000000000002,0.903,-0.0032600000000000003,0.44299999999999995,0.019801980198019802
0.607,0.188,0.96,-0.00632,0.511,0.019801980198019802
0.163,0.114,1.08,-0.402,1.87,0.019801980198019802
0.10099999999999999,0.00812,0.131,-0.0053,2.4,0.019801980198019802
0.659,0.358,0.45799999999999996,0.000942,0.451,0.019801980198019802
0.0653,0.27899999999999997,0.873,0.245,2.56,0.019801980198019802
0.985,0.21,0.9690000000000001,-0.004070000000000001,0.121,0.019801980198019802
0.0447,0.39299999999999996,0.17800000000000002,0.00829,2.41,0.019801980198019802
0.544,0.33299999999999996,0.645,-0.0192,0.5660000000000001,0.019801980198019802
0.0738,0.177,0.802,-0.115,2.86,0.019801980198019802
0.603,0.158,0.9279999999999999,-0.0028699999999999997,0.515,0.019801980198019802
1.03,0.395,0.14800000000000002,-0.000336,0.0798,0.019801980198019802
0.598,0.16899999999999998,0.943,-0.00394,0.521,0.019801980198019802
0.126,0.17600000000000002,0.395,-0.29100000000000004,3.06,0.019801980198019802
0.28600000000000003,0.11699999999999999,0.892,0.304,0.879,0.019801980198019802
0.57,0.306,0.774,-0.018,0.5429999999999999,0.019801980198019802
0.263,0.00425,0.114,0.0014199999999999998,1.17,0.019801980198019802
0.451,0.162,0.847,0.0483,0.7120000000000001,0.019801980198019802
0.495,0.0197,0.203,0.00251,0.61,0.019801980198019802
0.68,0.308,0.754,0.0018899999999999998,0.431,0.019801980198019802
0.951,0.107,0.7829999999999999,2.1e-05,0.152,0.019801980198019802
0.514,0.0261,0.259,0.0030600000000000002,0.593,0.019801980198019802
0.8640000000000001,0.195,0.9640000000000001,0.0013599999999999999,0.243,0.019801980198019802
0.445,0.392,0.20800000000000002,-0.005370000000000001,0.662,0.019801980198019802
0.467,0.27899999999999997,0.875,-0.0905,0.677,0.019801980198019802
0.474,0.19699999999999998,0.8809999999999999,-0.0121,0.684,0.019801980198019802
1.02,0.203,0.971,-0.00472,0.0842,0.019801980198019802
0.9259999999999999,0.384,0.253,-0.00041900000000000005,0.182,0.019801980198019802
0.8420000000000001,0.198,0.963,0.00179,0.266,0.019801980198019802
0.782,0.289,0.831,0.00126,0.32799999999999996,0.019801980198019802
0.285,0.10300000000000001,1.0,0.27899999999999997,0.9309999999999999,0.019801980198019802
1.09,0.177,0.961,-0.00436,0.0158,0.019801980198019802
0.912,0.22,0.9620000000000001,-0.0016899999999999999,0.196,0.019801980198019802
0.769,0.135,0.88,0.00151,0.341,0.019801980198019802
0.162,0.353,0.963,0.14800000000000002,1.93,0.019801980198019802
0.765,0.13699999999999998,0.8859999999999999,0.00132,0.34600000000000003,0.019801980198019802
0.524,0.161,0.9109999999999999,0.0102,0.609,0.019801980198019802
0.57,0.14800000000000002,0.905,0.00259,0.552,0.019801980198019802
0.708,0.256,0.914,0.0018899999999999998,0.40399999999999997,0.019801980198019802
0.738,0.0769,0.636,-0.00044500000000000003,0.375,0.019801980198019802
0.6940000000000001,0.0929,0.723,-0.0021899999999999997,0.42,0.019801980198019802
0.889,0.11199999999999999,0.805,0.00207,0.218,0.019801980198019802
0.33899999999999997,0.0579,0.784,0.11800000000000001,0.8809999999999999,0.019801980198019802
0.5539999999999999,0.235,0.941,-0.0251,0.5720000000000001,0.019801980198019802
0.366,0.0777,0.82,0.14400000000000002,0.82,0.019801980198019802
0.895,0.153,0.92,0.00161,0.212,0.019801980198019802
0.511,0.228,0.924,-0.0382,0.629,0.019801980198019802
0.95,0.0808,0.654,0.000207,0.152,0.019801980198019802
0.0643,0.111,0.816,-0.20800000000000002,2.57,0.019801980198019802
0.281,0.38299999999999995,0.588,-0.0321,1.11,0.019801980198019802
0.361,0.0859,0.856,0.17,0.8320000000000001,0.019801980198019802
0.217,0.00448,0.133,0.00023199999999999997,1.56,0.019801980198019802
1.08,0.0884,0.6940000000000001,-0.00642,0.0261,0.019801980198019802
0.0045899999999999995,0.377,0.293,0.00175,2.43,0.019801980198019802
0.8240000000000001,0.0035399999999999997,0.0368,7.979999999999999e-05,0.285,0.019801980198019802
0.102,0.0248,0.36700000000000005,-0.0385,2.37,0.019801980198019802
0.5329999999999999,0.0537,0.485,0.007520000000000001,0.578,0.019801980198019802
0.836,0.23199999999999998,0.9490000000000001,0.000536,0.272,0.019801980198019802
0.633,0.315,0.723,-0.00157,0.47700000000000004,0.019801980198019802
0.632,0.282,0.8540000000000001,-0.0035,0.48,0.019801980198019802
0.485,0.41,0.0,0.0,0.61,0.019801980198019802
0.0466,0.256,0.9079999999999999,0.157,2.68,0.019801980198019802
0.8290000000000001,0.131,0.867,0.00309,0.27899999999999997,0.019801980198019802
0.998,0.107,0.7829999999999999,-0.00159,0.105,0.019801980198019802
0.69,0.212,0.9620000000000001,-0.000231,0.42200000000000004,0.019801980198019802
0.735,0.336,0.607,0.0016,0.376,0.019801980198019802
0.6859999999999999,0.102,0.767,-0.00263,0.428,0.019801980198019802
0.77,0.386,0.23,0.000117,0.341,0.019801980198019802
0.43,0.23,0.825,-0.0805,0.748,0.019801980198019802
0.55,0.073,0.613,0.00784,0.563,0.019801980198019802
0.047,0.308,0.779,0.151,2.48,0.019801980198019802
0.312,0.318,1.05,-0.23199999999999998,0.9329999999999999,0.019801980198019802
1.01,0.17,0.95,-0.0033799999999999998,0.091,0.019801980198019802
0.9179999999999999,0.33899999999999997,0.591,-0.0022600000000000003,0.19,0.019801980198019802
0.516,0.192,0.9259999999999999,-0.00899,0.623,0.019801980198019802
0.76,0.289,0.83,0.00216,0.35,0.019801980198019802
0.591,0.282,0.857,-0.0136,0.523,0.019801980198019802
0.867,0.40399999999999997,0.0572,-2.51e-05,0.24100000000000002,0.019801980198019802
0.536,0.0448,0.41600000000000004,0.00515,0.574,0.019801980198019802
0.255,0.0163,0.415,0.0119,1.24,0.019801980198019802
0.344,0.387,0.39299999999999996,-0.0228,0.857,0.019801980198019802
0.562,0.163,0.9279999999999999,0.000429,0.562,0.019801980198019802
0.5329999999999999,0.384,0.254,-0.0032,0.57,0.019801980198019802
0.128,0.35700000000000004,0.77,0.149,2.16,0.019801980198019802
0.146,0.00882,0.201,-0.00673,2.18,0.019801980198019802
0.536,0.27899999999999997,0.871,-0.0385,0.586,0.019801980198019802
1.1,0.122,0.84,-0.00518,0.00868,0.019801980198019802
0.774,0.33899999999999997,0.593,0.000825,0.336,0.019801980198019802
0.67,0.133,0.875,-0.00336,0.445,0.019801980198019802
0.644,0.20199999999999999,0.965,-0.004079999999999999,0.47100000000000003,0.019801980198019802
0.38799999999999996,0.12300000000000001,0.826,0.16399999999999998,0.792,0.019801980198019802
0.575,0.252,0.924,-0.0199,0.544,0.019801980198019802
0.7440000000000001,0.0683,0.583,-0.000245,0.369,0.019801980198019802
0.64,0.364,0.41200000000000003,0.000263,0.47,0.019801980198019802
0.0976,0.131,0.835,-0.361,2.61,0.019801980198019802
0.757,0.0555,0.495,0.00016,0.355,0.019801980198019802
0.223,0.0541,1.08,0.0159,1.44,0.019801980198019802
0.619,0.271,0.8859999999999999,-0.0067,0.494,0.019801980198019802
0.953,0.125,0.851,-0.00024700000000000004,0.151,0.019801980198019802
1.02,0.11800000000000001,0.828,-0.00259,0.0802,0.019801980198019802
0.743,0.14400000000000002,0.9009999999999999,0.000281,0.369,0.019801980198019802
0.20800000000000002,0.39299999999999996,0.44,0.0036899999999999997,1.62,0.019801980198019802
0.6709999999999999,0.19899999999999998,0.9640000000000001,-0.0018899999999999998,0.442,0.019801980198019802
0.629,0.166,0.9420000000000001,-0.00421,0.48700000000000004,0.019801980198019802
0.706,0.301,0.785,0.00243,0.405,0.019801980198019802
0.8109999999999999,0.295,0.807,-0.000124,0.298,0.019801980198019802
0.82,0.373,0.34700000000000003,-1.8e-05,0.29,0.019801980198019802
0.797,0.369,0.38,7.04e-05,0.313,0.019801980198019802
0.0599,0.0458,0.466,-0.0649,2.46,0.019801980198019802
0.7190000000000001,0.145,0.903,-0.000863,0.39399999999999996,0.019801980198019802
0.479,0.147,0.8690000000000001,0.0415,0.6659999999999999,0.019801980198019802
0.747,0.28800000000000003,0.8320000000000001,0.00246,0.363,0.019801980198019802
0.7759999999999999,0.397,0.128,1.53e-05,0.335,0.019801980198019802
1.09,0.184,0.9670000000000001,-0.00461,0.0108,0.019801980198019802
0.11699999999999999,0.304,0.973,0.392,2.28,0.019801980198019802
0.6709999999999999,0.0662,0.568,-0.00201,0.44299999999999995,0.019801980198019802
0.348,0.109,0.872,0.22899999999999998,0.85,0.019801980198019802
0.11199999999999999,0.386,0.386,0.0376,2.26,0.019801980198019802
0.456,0.28300000000000003,0.872,-0.102,0.693,0.019801980198019802
0.111,0.195,0.467,-0.0345,3.1,0.019801980198019802
0.128,0.325,0.98,0.308,2.16,0.019801980198019802
0.168,0.126,0.951,-0.384,1.79,0.019801980198019802
0.205,0.26,0.45299999999999996,-0.00895,0.855,0.019801980198019802
0.522,0.317,0.7390000000000001,-0.0354,0.594,0.019801980198019802
0.13,0.152,0.637,-0.475,2.69,0.019801980198019802
1.01,0.371,0.35700000000000004,-0.0018,0.0946,0.019801980198019802
0.327,0.22,0.439,-0.102,0.818,0.019801980198019802
0.8759999999999999,0.21100000000000002,0.9640000000000001,0.00015900000000000002,0.231,0.019801980198019802
0.998,0.18899999999999997,0.9670000000000001,-0.0038,0.106,0.019801980198019802
0.28800000000000003,0.0215,0.467,0.0254,1.06,0.019801980198019802
0.0629,0.22699999999999998,0.867,0.135,2.8,0.019801980198019802
1.09,0.284,0.848,-0.00564,0.0113,0.019801980198019802
0.605,0.149,0.9109999999999999,-0.00209,0.513,0.019801980198019802
0.7170000000000001,0.19899999999999998,0.963,0.0006889999999999999,0.39399999999999996,0.019801980198019802
0.44299999999999995,0.0283,0.312,0.0113,0.67,0.019801980198019802
0.7959999999999999,0.3,0.7879999999999999,0.0005269999999999999,0.314,0.019801980198019802
0.662,0.138,0.889,-0.00352,0.452,0.019801980198019802
0.946,0.327,0.66,-0.00316,0.162,0.019801980198019802
0.732,0.196,0.9620000000000001,0.00124,0.38,0.019801980198019802
0.6679999999999999,0.335,0.617,0.00146,0.44299999999999995,0.019801980198019802
0.755,0.253,0.92,0.00234,0.355,0.019801980198019802
0.14300000000000002,0.0865,1.04,-0.331,2.11,0.019801980198019802
1.1,0.36200000000000004,0.409,0.0033399999999999997,0.0216,0.019801980198019802
0.953,0.382,0.267,-0.00058,0.154,0.019801980198019802
0.905,0.256,0.917,-0.00264,0.203,0.019801980198019802
0.8590000000000001,0.10099999999999999,0.759,0.00237,0.248,0.019801980198019802
1.05,0.0804,0.653,-0.0043,0.0523,0.019801980198019802
0.293,0.136,0.688,0.301,0.82,0.019801980198019802
0.7020000000000001,0.198,0.963,-5.9999999999999995e-05,0.409,0.019801980198019802
0.142,0.113,1.01,-0.45799999999999996,2.18,0.019801980198019802
0.182,0.0445,0.91,-0.074,1.82,0.019801980198019802
0.755,0.39399999999999996,0.155,3.6e-05,0.355,0.019801980198019802
0.8059999999999999,0.314,0.73,0.000109,0.304,0.019801980198019802
0.6859999999999999,0.17,0.9470000000000001,-0.0021,0.428,0.019801980198019802
0.9940000000000001,0.0647,0.556,-0.0008789999999999999,0.10800000000000001,0.019801980198019802
0.0798,0.33799999999999997,0.71,0.16899999999999998,2.36,0.019801980198019802
0.0555,0.21,0.889,0.0544,2.83,0.019801980198019802
0.47200000000000003,0.35,0.575,-0.0353,0.645,0.019801980198019802
0.0107,0.0248,0.22899999999999998,-0.00264,2.51,0.019801980198019802
0.684,0.26899999999999996,0.887,0.00146,0.428,0.019801980198019802
0.9670000000000001,0.0458,0.418,-0.00011,0.135,0.019801980198019802
0.7170000000000001,0.24,0.9390000000000001,0.0016899999999999999,0.395,0.019801980198019802
0.262,0.139,0.6,0.28300000000000003,0.736,0.019801980198019802
0.733,0.115,0.8190000000000001,-0.000549,0.38,0.019801980198019802
0.5,0.156,0.892,0.0226,0.64,0.019801980198019802
0.8290000000000001,0.35600000000000004,0.47600000000000003,-0.00025,0.28,0.019801980198019802
0.534,0.0577,0.514,0.00831,0.578,0.019801980198019802
0.17,0.326,1.19,0.252,1.8,0.019801980198019802
0.818,0.287,0.836,-0.000405,0.29100000000000004,0.019801980198019802
0.0923,0.0525,0.616,-0.124,2.38,0.019801980198019802
1.01,0.0572,0.504,-0.00125,0.0921,0.019801980198019802
1.03,0.29100000000000004,0.821,-0.00646,0.079,0.019801980198019802
0.353,0.105,0.8740000000000001,0.214,0.8420000000000001,0.019801980198019802
0.21899999999999997,0.009040000000000001,0.26,0.000722,1.53,0.019801980198019802
0.72,0.153,0.92,-0.000573,0.39299999999999996,0.019801980198019802
0.9940000000000001,0.21600000000000003,0.9670000000000001,-0.00455,0.111,0.019801980198019802
0.535,0.298,0.813,-0.0353,0.583,0.019801980198019802
0.491,0.0628,0.5670000000000001,0.0223,0.625,0.019801980198019802
0.252,0.26899999999999996,0.711,-0.256,0.732,0.019801980198019802
0.728,0.282,0.852,0.00263,0.38299999999999995,0.019801980198019802
0.705,0.38,0.285,0.00047699999999999994,0.406,0.019801980198019802
0.22699999999999998,0.405,0.145,-0.000339,1.46,0.019801980198019802
1.05,0.256,0.92,-0.00656,0.0572,0.019801980198019802
0.4,0.139,0.804,0.136,0.782,0.019801980198019802
0.875,0.0441,0.406,0.000648,0.231,0.019801980198019802
0.912,0.087,0.6890000000000001,0.00105,0.192,0.019801980198019802
0.008459999999999999,0.036,0.322,-0.00491,2.51,0.019801980198019802
0.938,0.287,0.8370000000000001,-0.00399,0.17,0.019801980198019802
0.5479999999999999,0.19899999999999998,0.948,-0.0126,0.5820000000000001,0.019801980198019802
0.483,0.221,0.899,-0.0415,0.6679999999999999,0.019801980198019802
0.805,0.20800000000000002,0.9620000000000001,0.00197,0.302,0.019801980198019802
